txn_id,user_id,timestamp,amount,merchant,location,txn_type,is_fraud
45a08539-6de8-470a-8e9e-9ebd55c34853,U0068,9/2/2025 21:50,1101.65,,"New York, NY",POS,0
f99cea5c-b65a-40f1-8350-ab061059ea28,U0005,9/2/2025 21:50,1275.13,,"New York, NY",Transfer,0
7487d772-7f03-46fa-93ba-dc91a0a5fde6,U0197,9/2/2025 21:50,887.1,,"New York, NY",ATM,0
dbff00b0-7fe6-40f3-8e31-41ec5c311464,U0140,9/2/2025 21:50,1341.51,Uber,"Houston, TX",Online,0
414f4994-2845-4780-9e20-c9572ab8bd33,U0094,9/2/2025 21:46,591.79,,"Miami, FL",ATM,0
b90800f3-ac93-481a-92eb-eab0e4eec67c,U0035,9/2/2025 21:46,699.73,Uber,"New York, NY",Transfer,0
00a85473-8242-4912-bda3-c1623a78b64a,U0094,9/2/2025 21:46,755.74,,"Los Angeles, CA",Online,0
3e9aec86-0325-4fbd-9ce8-e1c5dbd30aec,U0194,9/2/2025 21:46,773.63,CVS,"Los Angeles, CA",Online,0
eb93f78c-620a-4158-9d2d-904f78c59073,U0145,9/2/2025 21:46,1423.32,,"Los Angeles, CA",Transfer,0
db842660-f5d8-4b91-ae60-81ac2dd0622e,U0092,9/2/2025 21:46,65.43,,"Houston, TX",Online,0
b6ca1127-e9f8-4970-8d98-f9e28d888beb,U0017,9/2/2025 21:51,400.21,Starbucks,"New York, NY",Online,0
3f8e2d0d-5261-4dec-b979-d5f56b5bc975,U0133,9/2/2025 21:49,1362.05,Apple,"Houston, TX",Transfer,0
45712959-51e7-44e4-b864-ca08ea75752d,U0117,9/2/2025 21:46,1322.92,Amazon,"Seattle, WA",ATM,1
8085c147-1e91-4f36-9f70-5b2592502e59,U0027,9/2/2025 21:51,1057.09,Uber,"Seattle, WA",ATM,0
3922a7e4-2de9-42f8-8d7b-ec04e6e59b32,U0190,9/2/2025 21:50,398.66,Uber,"Miami, FL",Online,0
66a302d6-f43e-4c48-8bc1-f9e5fb3df063,U0097,9/2/2025 21:46,982.24,Apple,"Miami, FL",POS,0
48454343-ddb4-49dc-b710-6966e0827f76,U0133,9/2/2025 21:48,381.12,,"Los Angeles, CA",Transfer,0
74ed5145-8d97-45c7-961d-5c8753c9fe59,U0091,9/2/2025 21:45,1226.77,Apple,"Houston, TX",Transfer,0
9055a36f-4aa5-49d3-b35f-2f595e717fca,U0155,9/2/2025 21:48,14.86,,"Los Angeles, CA",Transfer,0
76c3e642-3e19-4c1d-9f6a-6a65bd54da04,U0043,9/2/2025 21:48,348.84,Uber,"Seattle, WA",ATM,0
ff6ef9ed-7e4c-429f-b8cb-ab4c97790e84,U0055,9/2/2025 21:47,229.61,Target,"Chicago, IL",POS,0
c2aef674-8beb-4e78-a683-73a3bb82b796,U0170,9/2/2025 21:47,349.37,,"Chicago, IL",POS,0
68f82063-eeb1-4ad2-81a1-fb0f268b84b6,U0124,9/2/2025 21:45,1014.47,CVS,"Los Angeles, CA",Online,0
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,U0166,9/2/2025 21:51,1250.88,Amazon,"Los Angeles, CA",POS,0
55c3b2db-f374-490d-8274-ce40e09016b6,U0033,9/2/2025 21:45,862.36,Target,"Los Angeles, CA",POS,1
d95874c2-6053-4c1b-a845-10a1c2492e5e,U0147,9/2/2025 21:48,224.56,Target,"Chicago, IL",Online,0
fbad793f-87a1-4c02-b487-9e411a9c672a,U0133,9/2/2025 21:47,1437.57,Delta,"Miami, FL",POS,0
0f554896-f610-496b-bdf5-9abf6b790d01,U0185,9/2/2025 21:46,1093.32,,"Chicago, IL",POS,0
0b3d0c36-17d0-4810-87a2-a10bb62edb49,U0056,9/2/2025 21:47,676.56,CVS,"Houston, TX",Online,0
69be173a-850e-40ad-9872-f72ee5b4a1ae,U0057,9/2/2025 21:51,1246.39,Delta,"Los Angeles, CA",Online,0
f97c6c3c-755d-414b-9f5b-a255e5449887,U0160,9/2/2025 21:46,991.17,BestBuy,"Los Angeles, CA",ATM,0
222df6a4-8163-46ce-9877-bc0694ad6252,U0117,9/2/2025 21:51,896.82,Walmart,"Los Angeles, CA",Transfer,0
97867b12-1328-4726-a4f4-34d6d1e91691,U0099,9/2/2025 21:50,202.66,Amazon,"Los Angeles, CA",Transfer,0
f6d70248-a995-4cc3-af5b-09a60ff1c51f,U0039,9/2/2025 21:46,910.24,Target,"Houston, TX",POS,0
d9d57b02-42d0-4d55-8aab-47b23c9d128a,U0137,9/2/2025 21:48,757.48,Walmart,"New York, NY",Transfer,0
b362c0d2-6498-4bde-8d02-54dbed1115d7,U0169,9/2/2025 21:48,199.84,Delta,"Miami, FL",POS,0
3bcdf203-459e-4674-b3e7-f042516c3b0a,U0199,9/2/2025 21:46,1019.45,Shell,"Miami, FL",Transfer,0
c7a9f33c-22d8-49d3-b3e4-f986f18cccdc,U0095,9/2/2025 21:50,1312.86,,"Miami, FL",Transfer,0
2a147a96-1b0c-42eb-a7c8-fc6c1be5a4c3,U0059,9/2/2025 21:49,1407.94,CVS,"Houston, TX",ATM,0
1ee89a4c-6811-44e2-9064-7c59774f6354,U0151,9/2/2025 21:50,1207.91,,"Seattle, WA",POS,0
3527a5c8-c534-4a08-b6f2-4d1c5bb8b9c8,U0109,9/2/2025 21:49,205.16,CVS,"Los Angeles, CA",POS,0
da3c45ca-43d7-4f2b-b69d-e1e34eed4124,U0073,9/2/2025 21:46,899.45,Uber,"Houston, TX",ATM,0
afa14a55-cebe-4baa-a859-7b341725d2c7,U0049,9/2/2025 21:48,13.18,,"New York, NY",POS,0
9a72083c-b266-486c-b467-88bdd38e13e4,U0134,9/2/2025 21:46,15.76,,"Los Angeles, CA",ATM,0
53ea4919-db48-42c2-95ff-2a1f370b9a29,U0105,9/2/2025 21:46,546.59,Target,"Houston, TX",ATM,0
f7e9101d-3f8b-4433-b60e-695c1759ba96,U0067,9/2/2025 21:48,1283.19,Shell,"Miami, FL",ATM,0
ad5be3c8-0c88-4714-8372-17e0657046ea,U0157,9/2/2025 21:48,416.96,,"Houston, TX",Online,0
2c82989f-fd9c-4bb0-91f1-6485429a4a7c,U0106,9/2/2025 21:45,830.4,Uber,"Houston, TX",Online,0
73c374a6-dac7-46b6-a786-3fb3f3bc9a71,U0095,9/2/2025 21:50,840.85,CVS,"Chicago, IL",ATM,0
183fea70-3ff6-479e-8cd4-b90abf8211bc,U0148,9/2/2025 21:49,519.81,,"Houston, TX",Online,0
23c97a1e-cb37-4d97-8dcc-2d6a1a16998c,U0169,9/2/2025 21:46,183.03,Starbucks,"Houston, TX",Online,0
c7ecfe71-d493-47fc-8fc9-8d2e030f9be9,U0026,9/2/2025 21:47,325.61,Shell,"Chicago, IL",POS,0
668c879b-d2dc-42c8-b2b8-d8aa21768dd7,U0042,9/2/2025 21:48,586.71,,"New York, NY",POS,0
a50a13dc-f004-4897-a15b-2e18afb06406,U0038,9/2/2025 21:46,710.14,Delta,"Houston, TX",POS,0
eadc9960-4242-41e2-960b-e0f495132c22,U0017,9/2/2025 21:46,398.32,Apple,"New York, NY",POS,0
329fc417-1081-4d45-bf45-f8a20594b24f,U0186,9/2/2025 21:51,579.57,Shell,"Miami, FL",ATM,1
178be968-20f8-4ba2-8f2e-32967184b713,U0183,9/2/2025 21:48,1445.48,Amazon,"Los Angeles, CA",Transfer,0
7603c36c-f139-4e3c-8aee-25571f5df912,U0113,9/2/2025 21:46,21.01,,"Seattle, WA",ATM,0
6ee35607-92ea-4324-ac93-e5962b015723,U0050,9/2/2025 21:49,55.25,Delta,"Miami, FL",Online,0
aee70ab2-61fa-4e7a-878c-26ce7f0223bc,U0158,9/2/2025 21:49,258.38,Amazon,"Chicago, IL",Online,0
e886a011-36f7-426c-9a9c-06792c3d17e2,U0168,9/2/2025 21:47,5.43,Target,"New York, NY",ATM,0
e2280fe3-722d-4e13-87a4-8c4246653497,U0200,9/2/2025 21:46,602.15,,"Houston, TX",Transfer,0
9df2372e-9e82-4aae-9d36-16a108dec921,U0151,9/2/2025 21:47,304.46,Amazon,"Seattle, WA",POS,1
69785221-7fb7-4c57-8b8c-031fa5b40983,U0024,9/2/2025 21:50,826.64,,"Miami, FL",ATM,0
479f6628-1674-4b65-8f9c-53007aa1c567,U0089,9/2/2025 21:48,1445.12,BestBuy,"Los Angeles, CA",Online,0
a484e035-330f-4aa3-ab52-f93c2321e64e,U0117,9/2/2025 21:50,1394.92,Delta,"New York, NY",ATM,0
cd5ae324-fe7c-40e9-a179-1e933fc825ac,U0045,9/2/2025 21:50,613.67,Walmart,"Miami, FL",POS,0
61eb64e6-fd49-4e20-84ff-eab2cb7b0b3a,U0129,9/2/2025 21:48,444.91,Walmart,"Miami, FL",ATM,0
7c13f47a-c80c-4195-8b65-84ce7acc9970,U0138,9/2/2025 21:48,1220.66,Delta,"Chicago, IL",Transfer,0
5254aad3-809c-4839-90ce-82e8e9a53368,U0097,9/2/2025 21:49,846.94,,"Los Angeles, CA",ATM,0
51a1f5df-06ac-4010-ae08-69c1453b45fe,U0199,9/2/2025 21:50,690.98,CVS,"Miami, FL",POS,0
cf89569d-e550-4736-8780-6e713811b519,U0124,9/2/2025 21:48,178.82,Walmart,"Houston, TX",Online,0
78c04ed8-fdd4-4f21-8f03-f0c80effd5bd,U0174,9/2/2025 21:50,1053.26,,"Chicago, IL",Transfer,0
ffe62994-9580-4c2a-844f-c4b85b80b8d1,U0091,9/2/2025 21:47,777.17,Amazon,"Seattle, WA",ATM,0
3f738f50-19a2-476f-a8dd-2bfdf956be95,U0064,9/2/2025 21:51,434.5,Shell,"Seattle, WA",ATM,0
d0f81063-889f-4107-843b-1d0f3dbc3093,U0020,9/2/2025 21:46,834.05,Target,"Houston, TX",ATM,1
382b5b86-f2a3-4efd-bf13-8c80c398c332,U0091,9/2/2025 21:50,331.76,Delta,"Chicago, IL",Online,0
636fa890-cc21-4bdb-bb8f-e8c4d8b48ead,U0192,9/2/2025 21:48,1026.25,,"Los Angeles, CA",Transfer,0
d86065a2-fdd5-40f8-96d7-44fdef69a980,U0189,9/2/2025 21:47,303.5,,"Los Angeles, CA",ATM,0
5168bbf2-97af-4bde-bc8e-9d782d14e9f4,U0053,9/2/2025 21:51,347.67,,"Los Angeles, CA",ATM,0
07388ba4-9770-43db-a9fa-97e25bd93609,U0040,9/2/2025 21:51,1169.51,Walmart,"New York, NY",Transfer,0
91519998-f293-4585-9a07-d758b357f3f9,U0158,9/2/2025 21:50,14.9,,"Miami, FL",POS,0
303014d0-f2c8-4743-9027-e7702460d0d2,U0124,9/2/2025 21:49,559.94,Apple,"Houston, TX",ATM,0
7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,U0126,9/2/2025 21:46,278.39,,"Miami, FL",ATM,0
9a069295-3b8d-4447-8e61-065f171b1b80,U0102,9/2/2025 21:47,337.03,Delta,"Los Angeles, CA",POS,0
002ccb25-7a5d-4c82-86c5-547c051a0039,U0135,9/2/2025 21:48,1199.91,CVS,"Miami, FL",POS,0
ce7334f2-3393-4b6c-9d37-efb6eafb3e90,U0129,9/2/2025 21:46,524.2,,"Seattle, WA",Online,0
eb3537a0-2d6e-4291-b789-3986573bfc17,U0118,9/2/2025 21:48,1464.88,,"Miami, FL",Transfer,0
962c04dd-25d0-4461-859c-15740f3f0f48,U0081,9/2/2025 21:51,1035.37,Amazon,"Seattle, WA",Online,0
1c654aa2-c63c-421d-a443-5958eacf33a9,U0098,9/2/2025 21:50,873.61,Apple,"Chicago, IL",ATM,1
12916e60-f5e7-4daf-9d69-6bc8dc54d59b,U0048,9/2/2025 21:48,825.1,Starbucks,"Chicago, IL",Transfer,0
6545c030-a981-4a54-b121-e129b45c9a54,U0157,9/2/2025 21:50,517.93,Target,"Houston, TX",Transfer,0
52961fb3-4d40-4b28-9628-ddcd19dd3e8c,U0054,9/2/2025 21:46,631.54,,"Chicago, IL",ATM,0
f2dd9456-bb7b-4c05-a852-2ca2f9d2014a,U0103,9/2/2025 21:49,423.05,Target,"Miami, FL",Online,0
7cb923f5-f5ed-4382-a3a6-ef83cab63107,U0148,9/2/2025 21:51,1030.59,,"New York, NY",ATM,0
f7ff88d4-b509-408a-ac98-8bca51397c06,U0061,9/2/2025 21:50,835.23,,"Houston, TX",Online,0
9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,U0038,9/2/2025 21:48,1201.06,,"Los Angeles, CA",Transfer,0
d08012b8-96c5-4fe7-aa60-4892392612e9,U0003,9/2/2025 21:47,269.03,CVS,"Los Angeles, CA",ATM,0
b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,U0125,9/2/2025 21:48,453.55,Uber,"Miami, FL",POS,0
0075d3d5-ba94-4a66-ad7e-4a452099e71f,U0102,9/2/2025 21:51,152.97,Target,"New York, NY",Online,0
d9cb3540-643f-4dae-92a5-4d04f2dde1f5,U0066,9/2/2025 21:50,717.43,,"New York, NY",Transfer,0
5176a9d1-9a36-44d6-ae9c-e8ff084a3c4b,U0191,9/2/2025 21:50,505.31,Apple,"Chicago, IL",ATM,0
1aa6f7cb-90c7-46ac-a3bf-e403388c9751,U0089,9/2/2025 21:49,34.65,Walmart,"Chicago, IL",Online,0
13eb22c9-bece-421a-94c7-743b2401342a,U0148,9/2/2025 21:47,865.96,,"Miami, FL",Online,0
2afaab7b-51cb-49e5-bb7d-3ba158c88c48,U0200,9/2/2025 21:51,430.49,Apple,"Seattle, WA",Transfer,0
d2586d90-16b6-4f61-b68c-62e6e2a45909,U0199,9/2/2025 21:51,1106.11,,"New York, NY",Transfer,1
55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,U0158,9/2/2025 21:49,433.35,,"Los Angeles, CA",Online,0
3fe1e8f3-35ad-4e88-83e4-f66802ead2df,U0164,9/2/2025 21:51,1212.54,Apple,"Houston, TX",Transfer,0
c97a24ad-41b4-45b8-99b9-222c115affac,U0019,9/2/2025 21:46,123.27,Apple,"Los Angeles, CA",ATM,0
62ccc604-0c53-444b-8053-f649b86d066b,U0082,9/2/2025 21:49,981.25,,"Chicago, IL",Transfer,0
2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,U0070,9/2/2025 21:49,1332.1,,"Chicago, IL",Transfer,0
59ea4936-60f3-4ebc-a1bb-b8cd7e3a9f07,U0106,9/2/2025 21:50,255.14,,"New York, NY",Online,0
7abfcebf-d42c-41ae-99f7-38cb6016c743,U0187,9/2/2025 21:50,355.77,BestBuy,"Seattle, WA",POS,0
39bfca38-afe9-4e90-821c-3fb3a6a5f0ff,U0054,9/2/2025 21:47,254.53,Walmart,"New York, NY",POS,0
d883e3f8-cc98-43de-92de-9e5a7387928a,U0122,9/2/2025 21:46,824.91,Amazon,"Houston, TX",POS,0
42d943ee-5197-4e75-8523-d4fd4b7f2183,U0027,9/2/2025 21:46,397.37,Target,"New York, NY",Transfer,0
e34f76b4-2b8c-43bf-9780-be1712fecc2b,U0080,9/2/2025 21:48,347.89,,"Chicago, IL",Transfer,0
8c0b393a-1333-4bc9-bb63-5ff529310971,U0161,9/2/2025 21:46,193.99,Uber,"Los Angeles, CA",POS,0
9d17d218-fc3b-4de5-9812-62ac5683ede0,U0009,9/2/2025 21:49,997.01,,"Chicago, IL",Transfer,0
f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,U0120,9/2/2025 21:51,1462.6,Uber,"Chicago, IL",Transfer,0
6f27c1b9-e3c6-4edb-9b79-2afa2a3d418d,U0035,9/2/2025 21:47,1454.47,,"Miami, FL",Online,0
349ef4a9-54c2-4d5c-99ec-08290db5d441,U0152,9/2/2025 21:47,898.39,,"Seattle, WA",Transfer,0
b8d77d2f-8dda-4ff2-b27b-7bb468c690b2,U0135,9/2/2025 21:50,961.48,Uber,"Chicago, IL",ATM,0
4c2272f3-4811-4562-a91c-f19243e8644b,U0124,9/2/2025 21:47,811.8,,"New York, NY",Transfer,0
925f8199-6495-4d5f-8cb4-e891188df23b,U0079,9/2/2025 21:50,551.85,BestBuy,"Los Angeles, CA",ATM,0
0df407b8-2751-4b86-bdae-c949d700b461,U0003,9/2/2025 21:48,5.14,,"Los Angeles, CA",ATM,0
4b6797a1-166e-4fe3-ad77-959500fa0eb4,U0074,9/2/2025 21:51,706.45,Amazon,"Seattle, WA",Transfer,0
331de35c-7af6-4d41-99a7-b99ba005f5e1,U0194,9/2/2025 21:46,718.22,Amazon,"Houston, TX",ATM,0
a3607681-2bbb-489d-b4fa-dee106969d48,U0153,9/2/2025 21:48,350.67,Amazon,"Miami, FL",ATM,0
d8014004-793b-4d1b-94f9-c394fa207403,U0049,9/2/2025 21:46,620.55,Uber,"Houston, TX",Transfer,0
788fd0cd-65c0-4b93-88ed-abdd4ef03f80,U0064,9/2/2025 21:49,249.09,,"Seattle, WA",Transfer,0
1754bf08-43d7-4413-a939-ebd1e516b0d4,U0097,9/2/2025 21:51,334.79,Walmart,"Houston, TX",Online,0
5efb336e-2f54-4033-a334-fa2a8b4bd7e7,U0133,9/2/2025 21:48,1147.98,,"Miami, FL",ATM,0
0b6c03c8-721e-4419-afc3-e6495e911b91,U0073,9/2/2025 21:47,974.44,Uber,"Chicago, IL",Transfer,0
39eb038a-436e-4c49-b70e-09db7092d401,U0049,9/2/2025 21:48,1280.96,Target,"Los Angeles, CA",ATM,0
c0927b74-26b0-4ff6-8fc7-9913907276ea,U0029,9/2/2025 21:51,957.15,Delta,"Houston, TX",ATM,0
ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,U0180,9/2/2025 21:48,936.02,Starbucks,"Chicago, IL",POS,0
f8802878-69fb-4763-8a9c-66f7cee4e512,U0039,9/2/2025 21:50,79.2,Uber,"New York, NY",Online,0
d73e7bb9-0f9c-417b-8db8-dadf3a3e46b0,U0027,9/2/2025 21:49,426.76,Target,"Seattle, WA",Transfer,0
f7336094-6b2b-48b9-85c7-f3bed183010f,U0187,9/2/2025 21:50,17.27,Walmart,"Los Angeles, CA",POS,0
798e175f-efb5-4207-9dec-c40bafe3af13,U0127,9/2/2025 21:50,329.7,Shell,"Chicago, IL",Transfer,0
4c819260-79ec-433c-bc53-090ee1b41171,U0096,9/2/2025 21:46,698.21,,"New York, NY",ATM,0
b6dcbd05-da9b-4cc1-a71c-681a6511e61a,U0021,9/2/2025 21:46,1266.1,Target,"New York, NY",ATM,0
844e250b-e684-490c-923b-78208089b8c5,U0199,9/2/2025 21:50,591.67,Uber,"Houston, TX",Online,0
25bf213d-9eca-481b-bb95-d0fcad72ed05,U0050,9/2/2025 21:46,1344.07,BestBuy,"Houston, TX",POS,0
2c41cbd3-72f4-44ab-81d7-1f4af3025d16,U0032,9/2/2025 21:47,1462.02,,"Los Angeles, CA",Transfer,0
31567f2a-cef7-4829-b63e-6ef4f8dfcc3a,U0198,9/2/2025 21:46,1462.58,Starbucks,"Seattle, WA",POS,0
fcffe9e3-140f-4589-ac62-4c2c0aeccec7,U0051,9/2/2025 21:51,693.95,,"New York, NY",Online,0
d2938e6e-ff4d-4930-b3b0-fb536f75ee8a,U0122,9/2/2025 21:51,586.74,BestBuy,"Chicago, IL",Online,0
4204d733-9855-4b1e-9588-1c1c25db5946,U0162,9/2/2025 21:48,1093.71,,"Miami, FL",POS,0
ceae1325-ea07-4d80-ba23-6c22e92a7b97,U0065,9/2/2025 21:46,724.44,BestBuy,"Los Angeles, CA",ATM,0
65b90e94-8e6d-4263-a35a-775d16476e3f,U0014,9/2/2025 21:50,1296.17,Starbucks,"New York, NY",Online,0
850a48d4-46b5-48de-9b4b-b8eb537d0bd1,U0163,9/2/2025 21:49,654.07,Amazon,"Los Angeles, CA",ATM,0
c95b61f8-032a-461a-9f9b-7c1feacb1f6d,U0150,9/2/2025 21:51,183.88,,"Los Angeles, CA",POS,0
c81c8d31-85c6-4fbf-966b-62ea9f80b96b,U0011,9/2/2025 21:49,873.71,,"Houston, TX",Online,0
25f06b0a-264e-459d-aa18-e5af1cce08e9,U0096,9/2/2025 21:50,1157.34,Starbucks,"Los Angeles, CA",Transfer,0
f6ff3521-c225-4530-952a-53459682d9ff,U0024,9/2/2025 21:46,1030.49,Apple,"Seattle, WA",POS,0
c7903dc5-900c-4af7-9b0a-e22eecc817a6,U0016,9/2/2025 21:46,536.5,Target,"Seattle, WA",POS,0
891f4683-de12-4bf1-893d-6196c926a021,U0033,9/2/2025 21:48,734.33,Apple,"Miami, FL",ATM,0
620f230b-439e-454c-a930-16eae0bda1ee,U0113,9/2/2025 21:51,1101.12,Amazon,"Seattle, WA",Transfer,0
7919955c-9be4-419f-9270-1d607c4f48e4,U0092,9/2/2025 21:46,1087.98,BestBuy,"New York, NY",Transfer,0
24d38751-6729-4d3c-8681-8a882c154804,U0181,9/2/2025 21:50,659.06,BestBuy,"Miami, FL",Transfer,0
66d71d97-b193-48b8-ae49-c0799bd0d4c7,U0049,9/2/2025 21:46,852.22,Uber,"Chicago, IL",ATM,0
54dccba5-e103-4e1c-a3bb-22ae6552ac53,U0188,9/2/2025 21:51,705.25,,"Miami, FL",Online,0
79a7e63b-bee9-45da-8c9e-55503cd1ff3f,U0018,9/2/2025 21:48,799.05,CVS,"Chicago, IL",ATM,0
567e642e-052d-4b9a-9f58-4603e5a3d8e9,U0139,9/2/2025 21:48,553.83,Amazon,"Seattle, WA",Transfer,0
7ddac1b6-d7c4-4aed-87c4-cc514f9a5f98,U0188,9/2/2025 21:51,282.37,Amazon,"Miami, FL",ATM,0
de703b72-f8f5-4a26-9924-c644af527666,U0199,9/2/2025 21:47,932.19,Apple,"Seattle, WA",POS,0
be64ac2a-f966-41a5-8cec-495b226716e3,U0169,9/2/2025 21:49,1450.91,,"Houston, TX",Online,0
44f8b53c-5224-4d05-9369-2867c626e38f,U0135,9/2/2025 21:49,1026.42,,"Miami, FL",Online,0
301c8db3-16db-40db-a543-148e9adfe981,U0157,9/2/2025 21:49,428.28,Shell,"Seattle, WA",ATM,0
683c510e-d2ef-493b-a9d6-bb7e361db014,U0029,9/2/2025 21:49,148.9,,"New York, NY",POS,0
5fb8944d-de00-48aa-8439-6fc0c26e2706,U0034,9/2/2025 21:46,272.07,Amazon,"Los Angeles, CA",POS,1
10cc4604-28b2-4b1b-8a9f-1d5983e8b700,U0125,9/2/2025 21:48,291.47,Amazon,"Miami, FL",Transfer,0
22b9f24c-6744-4fb8-81bd-55d5b5a6571c,U0169,9/2/2025 21:50,737.41,Delta,"Seattle, WA",ATM,0
2c7a0d31-0769-4583-9194-821ee11bf0d4,U0013,9/2/2025 21:47,552.7,Delta,"Seattle, WA",POS,0
d6441a9d-3362-4476-953a-e57fe00bd534,U0004,9/2/2025 21:46,1395.67,Starbucks,"Seattle, WA",Transfer,0
0cf173f9-74d9-41f5-8877-58043fde9814,U0021,9/2/2025 21:48,704.75,,"New York, NY",ATM,0
5e4c4fd1-4623-43a9-b2f8-dbabb462e3e8,U0143,9/2/2025 21:49,1116.5,,"Houston, TX",ATM,0
ec4e8cbb-a2aa-478c-a59e-0258814ff657,U0182,9/2/2025 21:46,92.16,Delta,"Chicago, IL",POS,0
5f59fb4d-3def-47ba-87d2-fd4dae61716a,U0188,9/2/2025 21:49,110.23,BestBuy,"New York, NY",Online,0
f5e4a9c1-2d76-4ffa-b233-d5af98133da1,U0133,9/2/2025 21:49,150.19,,"Los Angeles, CA",Transfer,0
5820b3f2-5989-4d6c-8d24-34f9963dc8bf,U0049,9/2/2025 21:47,293.71,,"Los Angeles, CA",Online,0
bfbbeab3-4237-4962-a4fd-6c34d6707a21,U0143,9/2/2025 21:51,1125.05,Shell,"Seattle, WA",POS,0
62f5f7c2-0706-4ec2-88fa-4e981723ecdb,U0197,9/2/2025 21:46,959.74,Apple,"Seattle, WA",Transfer,0
c7a2f280-927f-4103-9a94-08c029b44cb1,U0180,9/2/2025 21:47,999.54,,"New York, NY",Online,0
39a0f145-a5ba-4050-b8aa-76dfdb6ba39b,U0047,9/2/2025 21:51,827.2,Uber,"Chicago, IL",Online,0
68d576b8-a6ce-4d7a-84e2-a94b34ec5264,U0137,9/2/2025 21:50,1497.66,CVS,"Chicago, IL",ATM,0
f796611f-c7c1-4b1b-9d58-631b052226b9,U0141,9/2/2025 21:51,1487.24,Apple,"Chicago, IL",Transfer,0
21df5609-e959-437f-b95e-6f2b02472360,U0196,9/2/2025 21:51,951.7,,"Seattle, WA",ATM,0
022aadda-cd05-49e2-99e4-704c2c56e0cd,U0156,9/2/2025 21:47,364.88,Uber,"Los Angeles, CA",Transfer,0
f168c605-ce1a-4669-9bbc-6cbc409ca8f2,U0197,9/2/2025 21:48,827.61,,"Chicago, IL",ATM,0
a48aa108-b599-477f-b78e-e9e8b676291d,U0116,9/2/2025 21:48,674.01,Shell,"New York, NY",POS,0
da018d29-6060-41eb-a53e-5f4c6c7e9a2c,U0073,9/2/2025 21:48,895.67,Uber,"Los Angeles, CA",ATM,0
7779857f-37dc-4c78-8082-fcda7580e4e9,U0002,9/2/2025 21:48,454,Starbucks,"Los Angeles, CA",ATM,0
9fa4a627-d306-48be-8548-867bad5cba24,U0006,9/2/2025 21:49,1158.43,,"Chicago, IL",Online,0
82f29004-01e1-47d8-9a31-204495a0f356,U0025,9/2/2025 21:51,61.42,Apple,"Los Angeles, CA",Online,0
5fcd859e-d6e1-4109-97e1-74e6f76b9723,U0068,9/2/2025 21:50,553.79,Delta,"Los Angeles, CA",Online,1
485d831c-9bea-4529-9801-7a2fa5b83693,U0066,9/2/2025 21:48,1217.56,Walmart,"Miami, FL",Transfer,0
1057a002-7b53-459e-9bac-bd0daf35b30b,U0146,9/2/2025 21:48,1377.23,,"New York, NY",ATM,0
533c2ed5-a3fe-4479-86c7-9b36fd053963,U0124,9/2/2025 21:48,263.49,,"Seattle, WA",POS,0
f3c2944a-b60a-4dcc-a7f7-745142da8609,U0153,9/2/2025 21:51,965.17,Amazon,"Seattle, WA",Transfer,0
846d5a3b-2661-4426-b038-5dd74c7d9313,U0021,9/2/2025 21:47,1171.28,,"Chicago, IL",ATM,0
db7904e0-ce30-461d-8e88-c8ece651e3e1,U0112,9/2/2025 21:50,627.7,,"New York, NY",Online,0
ae46024d-51d0-4ef3-a918-83fc6772fe9f,U0192,9/2/2025 21:46,980.9,Delta,"New York, NY",Transfer,0
7f53d344-a7c8-44e4-8684-3c86b8a60402,U0014,9/2/2025 21:48,460.65,Amazon,"Chicago, IL",Online,0
6793cb09-6b27-4eff-a82b-5b364269c28c,U0084,9/2/2025 21:49,756.09,Starbucks,"Los Angeles, CA",POS,0
b54401cb-9541-4a9d-890a-aa93bc9a7998,U0173,9/2/2025 21:50,1098.71,Shell,"Houston, TX",POS,0
b9ff2c29-57d9-4bb0-b09e-47bad0e656e5,U0057,9/2/2025 21:47,650.74,,"Houston, TX",Online,0
c8ef0377-a368-44f5-88dd-d880afb28b3d,U0034,9/2/2025 21:49,507.57,CVS,"Miami, FL",POS,0
5bc677ca-abff-4286-b0cf-9d73e8121ef0,U0141,9/2/2025 21:50,601.79,Walmart,"Houston, TX",Transfer,1
d73418fe-2b84-4ef3-986d-655d4cd99164,U0199,9/2/2025 21:51,1048.32,,"Los Angeles, CA",Transfer,0
4b356e9a-2e5e-4b6a-8ee9-581ae061f65f,U0144,9/2/2025 21:46,301.17,Shell,"Seattle, WA",Online,0
423701f1-bdac-4c5e-a0c0-f2757885187d,U0144,9/2/2025 21:50,925.92,,"Miami, FL",Online,0
f269921c-2edd-4141-a9a1-c6d5c34e9baf,U0063,9/2/2025 21:51,112.11,,"Houston, TX",ATM,0
16dc5a6e-a789-4770-95ec-024ae64b9b37,U0176,9/2/2025 21:47,1386.59,Walmart,"New York, NY",Transfer,0
df162ec3-be84-4aa2-b92c-04da5af3da5a,U0109,9/2/2025 21:48,551.08,Starbucks,"Chicago, IL",ATM,0
